Order_ID,Order_Type,Order_Date,Delivery_Date,Customer_ID,Customer_Country,Customer_Gender,Customer_Name,Customer_FirstName,Customer_LastName,Customer_BirthDate,Customer_Age_Group,Customer_Type,Customer_Group,Customer_Age,Product_ID,Product_Name,Product_Line,Product_Category,Product_Group,Quantity,Total_Retail_Price,CostPrice_Per_Unit,Discount,Employee_ID,Street_ID,Company,Department,Section,Job_Title,Employee_Name,Employee_Gender,Salary,Employee_Hire_Date
1240461993,1,20-Oct-06,20-Oct-06,10,US,F,Karen Ballinger,Karen,Ballinger,18-Oct-84,15-30 years,Orion  Club members high activity,Orion Club members,23,2.20101E+11,Peacock Pants,Clothes & Shoes,Clothes,Orion Clothing,1,$52.50,$24.95,,121036,9260129395,Orion USA,Sales,Sales,Sales Rep. I,Teresa Mesley,F,"$25,965",01-Oct-03
1243799681,1,02-Nov-07,02-Nov-07,41,AU,M,Wendell Summersby,Wendell,Summersby,02-Dec-64,31-45 years,Orion  Club members medium activity,Orion Club members,43,2.20101E+11,Zx Women's Dance Pants,Clothes & Shoes,Clothes,Orion Clothing,3,$222.30,$35.30,,120128,1600101527,Orion Australia,Sales,Sales,Sales Rep. IV,Monica Kletschkus,F,"$30,890",01-Nov-06
1232092527,1,13-Jan-04,13-Jan-04,49,US,F,Annmarie Leveille,Annmarie,Leveille,16-Jul-84,15-30 years,Orion Club Gold members high activity,Orion Club Gold members,23,2.20101E+11,Osprey Cabri Micro Suit,Clothes & Shoes,Clothes,Osprey,1,$88.40,$35.45,,121039,9260104510,Orion USA,Sales,Sales,Sales Rep. II,Donald Washington,M,"$27,460",01-May-80
1239693951,1,16-Jul-06,16-Jul-06,88,US,M,Attila Gibbs,Attila,Gibbs,19-Feb-59,46-60 years,Orion  Club members medium activity,Orion Club members,48,2.20101E+11,Osprey Shadow Indoor,Clothes & Shoes,Clothes,Osprey,2,$83.60,$19.45,,121040,9260100179,Orion USA,Sales,Sales,Sales Rep. III,Brienne Darrohn,F,"$29,525",01-Nov-82
1235913793,1,26-May-05,26-May-05,49,US,F,Annmarie Leveille,Annmarie,Leveille,16-Jul-84,15-30 years,Orion Club Gold members high activity,Orion Club Gold members,23,2.20101E+11,Tyfoon Ketch T-Shirt,Clothes & Shoes,Clothes,Street Wear,1,$26.70,$11.60,,121040,9260104510,Orion USA,Sales,Sales,Sales Rep. III,Brienne Darrohn,F,"$29,525",01-Nov-82
1239543223,1,27-Jun-06,27-Jun-06,90,US,F,Kyndal Hooks,Kyndal,Hooks,01-Aug-64,31-45 years,Orion Club Gold members high activity,Orion Club Gold members,43,2.20101E+11,Men's T-Shirt Small Logo,Clothes & Shoes,Clothes,T-Shirts,2,$38.60,$8.75,,121040,9260111614,Orion USA,Sales,Sales,Sales Rep. III,Brienne Darrohn,F,"$29,525",01-Nov-82
1238353296,1,30-Jan-06,30-Jan-06,111,AU,F,Karolina Dokter,Karolina,Dokter,28-Dec-74,31-45 years,Orion  Club members medium activity,Orion Club members,33,2.20101E+11,"T-Shirt, Short-sleeved, Big Logo",Clothes & Shoes,Clothes,T-Shirts,2,$67.20,$14.95,,120127,1600102072,Orion Australia,Sales,Sales,Sales Rep. II,Sharryn Clarkson,F,"$28,100",01-Nov-98
1230885738,1,11-Jun-03,11-Jun-03,56,US,M,Roy Siferd,Roy,Siferd,01-Feb-34,61-75 years,Orion  Club members medium activity,Orion Club members,73,2.20101E+11,Toncot Beefy-T Emb T-Shirt,Clothes & Shoes,Clothes,T-Shirts,2,$33.00,$7.45,,121043,9260111871,Orion USA,Sales,Sales,Sales Rep. II,Sigrid Kagarise,F,"$28,225",01-Mar-92
1230058123,1,11-Jan-03,11-Jan-03,63,US,M,James Klisurich,James,Klisurich,25-Dec-69,31-45 years,Orion Club Gold members medium activity,Orion Club Gold members,38,2.20101E+11,Toncot Beefy-T Emb T-Shirt,Clothes & Shoes,Clothes,T-Shirts,1,$16.50,$7.45,,121039,9260125492,Orion USA,Sales,Sales,Sales Rep. II,Donald Washington,M,"$27,460",01-May-80
1231292064,1,24-Aug-03,24-Aug-03,12,US,M,David Black,David,Black,12-Apr-69,31-45 years,Orion  Club members medium activity,Orion Club members,38,2.20101E+11,2bwet 3 Cb Swimming Trunks,Clothes & Shoes,Clothes,Tracker Clothes,3,$96.30,$14.70,,121037,9260103713,Orion USA,Sales,Sales,Sales Rep. III,Muthukumar Miketa,M,"$28,310",01-Mar-02
1239765451,1,25-Jul-06,25-Jul-06,60,US,F,Tedi Lanzarone,Tedi,Lanzarone,23-May-69,31-45 years,Orion  Club members medium activity,Orion Club members,38,2.20101E+11,Badminton Cotton,Clothes & Shoes,Clothes,Tracker Clothes,2,$211.40,$48.15,,121036,9260101262,Orion USA,Sales,Sales,Sales Rep. I,Teresa Mesley,F,"$25,965",01-Oct-03
1238910092,1,09-Apr-06,09-Apr-06,89,US,F,Wynella Lewis,Wynella,Lewis,28-Sep-34,61-75 years,Orion  Club members high activity,Orion Club members,73,2.20101E+11,Brafit Swim Tights,Clothes & Shoes,Clothes,Tracker Clothes,2,$78.00,$16.95,,121042,9260116551,Orion USA,Sales,Sales,Sales Rep. III,Joseph Robbin-Coker,M,"$28,845",01-Nov-99
1241561055,1,28-Feb-07,28-Feb-07,171,AU,M,Robert Bowerman,Robert,Bowerman,22-Feb-74,31-45 years,Orion  Club members high activity,Orion Club members,33,2.20101E+11,Casual Genuine Polo-Shirt,Clothes & Shoes,Clothes,Tracker Clothes,5,$192.00,$17.50,,120127,1600101555,Orion Australia,Sales,Sales,Sales Rep. II,Sharryn Clarkson,F,"$28,100",01-Nov-98
1231891098,1,10-Dec-03,10-Dec-03,71,US,F,Viola Folsom,Viola,Folsom,23-Sep-69,31-45 years,Orion Club Gold members medium activity,Orion Club Gold members,38,2.20101E+11,Casual Genuine Tee,Clothes & Shoes,Clothes,Tracker Clothes,2,$65.60,$15.00,,121043,9260124130,Orion USA,Sales,Sales,Sales Rep. II,Sigrid Kagarise,F,"$28,225",01-Mar-92
1236017640,1,06-Jun-05,06-Jun-05,183,AU,M,Duncan Robertshawe,Duncan,Robertshawe,25-Mar-44,61-75 years,Orion Club members low activity,Orion Club members,63,2.20101E+11,Casual Logo Men's Sweatshirt,Clothes & Shoes,Clothes,Tracker Clothes,1,$57.70,$25.70,,120127,1600100760,Orion Australia,Sales,Sales,Sales Rep. II,Sharryn Clarkson,F,"$28,100",01-Nov-98
1230885738,1,11-Jun-03,11-Jun-03,56,US,M,Roy Siferd,Roy,Siferd,01-Feb-34,61-75 years,Orion  Club members medium activity,Orion Club members,73,2.20101E+11,Casual Sport Shorts,Clothes & Shoes,Clothes,Tracker Clothes,3,$97.20,$14.85,,121043,9260111871,Orion USA,Sales,Sales,Sales Rep. II,Sigrid Kagarise,F,"$28,225",01-Mar-92
1231292064,1,24-Aug-03,24-Aug-03,12,US,M,David Black,David,Black,12-Apr-69,31-45 years,Orion  Club members medium activity,Orion Club members,38,2.20101E+11,Casual.st.polo Long-sleeved Polo-shirt,Clothes & Shoes,Clothes,Tracker Clothes,2,$91.20,$20.85,,121037,9260103713,Orion USA,Sales,Sales,Sales Rep. III,Muthukumar Miketa,M,"$28,310",01-Mar-02
1244296274,1,26-Dec-07,26-Dec-07,5,US,F,Sandrina Stephano,Sandrina,Stephano,09-Jul-79,15-30 years,Orion Club Gold members medium activity,Orion Club Gold members,28,2.20101E+11,Comp. Women's Sleeveless Polo,Clothes & Shoes,Clothes,Tracker Clothes,2,$33.80,$5.70,,121040,9260114570,Orion USA,Sales,Sales,Sales Rep. III,Brienne Darrohn,F,"$29,525",01-Nov-82
1238353296,1,30-Jan-06,30-Jan-06,111,AU,F,Karolina Dokter,Karolina,Dokter,28-Dec-74,31-45 years,Orion  Club members medium activity,Orion Club members,33,2.20101E+11,Dima 2-Layer Men's Suit,Clothes & Shoes,Clothes,Tracker Clothes,3,$140.10,$23.45,,120127,1600102072,Orion Australia,Sales,Sales,Sales Rep. II,Sharryn Clarkson,F,"$28,100",01-Nov-98
1232709099,1,16-Apr-04,16-Apr-04,4,US,M,James Kvarniq,James,Kvarniq,27-Jun-74,31-45 years,Orion Club members low activity,Orion Club members,33,2.20101E+11,Essence.baseball Cap,Clothes & Shoes,Clothes,Tracker Clothes,1,$16.70,$7.75,,121041,9260106519,Orion USA,Sales,Sales,Sales Rep. II,Jaime Wetherington,F,"$26,120",01-Jan-74
1239765451,1,25-Jul-06,25-Jul-06,60,US,F,Tedi Lanzarone,Tedi,Lanzarone,23-May-69,31-45 years,Orion  Club members medium activity,Orion Club members,38,2.20101E+11,Essence.cap Men's Bag,Clothes & Shoes,Clothes,Tracker Clothes,2,$21.00,$4.75,,121036,9260101262,Orion USA,Sales,Sales,Sales Rep. I,Teresa Mesley,F,"$25,965",01-Oct-03
1232092527,1,13-Jan-04,13-Jan-04,49,US,F,Annmarie Leveille,Annmarie,Leveille,16-Jul-84,15-30 years,Orion Club Gold members high activity,Orion Club Gold members,23,2.20101E+11,Essential Suit 2 Swim Suit,Clothes & Shoes,Clothes,Tracker Clothes,1,$28.20,$12.90,,121039,9260104510,Orion USA,Sales,Sales,Sales Rep. II,Donald Washington,M,"$27,460",01-May-80
1235856852,1,21-May-05,21-May-05,171,AU,M,Robert Bowerman,Robert,Bowerman,22-Feb-74,31-45 years,Orion  Club members high activity,Orion Club members,33,2.20101E+11,Essential Trunk 2 Swimming Trunks,Clothes & Shoes,Clothes,Tracker Clothes,1,$13.10,$5.90,,120127,1600101555,Orion Australia,Sales,Sales,Sales Rep. II,Sharryn Clarkson,F,"$28,100",01-Nov-98
1238686430,1,12-Mar-06,12-Mar-06,10,US,F,Karen Ballinger,Karen,Ballinger,18-Oct-84,15-30 years,Orion  Club members high activity,Orion Club members,23,2.20101E+11,Kaitum Women's Swim Suit,Clothes & Shoes,Clothes,Tracker Clothes,1,$40.60,$18.05,,121044,9260129395,Orion USA,Sales,Sales,Sales Rep. I,Ray Abbott,M,"$25,660",01-Aug-75
1231936241,1,19-Dec-03,19-Dec-03,111,AU,F,Karolina Dokter,Karolina,Dokter,28-Dec-74,31-45 years,Orion  Club members medium activity,Orion Club members,33,2.20101E+11,Men's Cap,Clothes & Shoes,Clothes,Tracker Clothes,2,$22.20,$5.00,,120127,1600102072,Orion Australia,Sales,Sales,Sales Rep. II,Sharryn Clarkson,F,"$28,100",01-Nov-98
1242012269,1,18-Apr-07,18-Apr-07,45,US,F,Dianne Patchin,Dianne,Patchin,06-May-79,15-30 years,Orion Club Gold members low activity,Orion Club Gold members,28,2.20101E+11,Mm Daypouch Shoulder Bag,Clothes & Shoes,Clothes,Tracker Clothes,3,$73.80,$11.30,,121040,9260104847,Orion USA,Sales,Sales,Sales Rep. III,Brienne Darrohn,F,"$29,525",01-Nov-82
1237890730,1,08-Dec-05,08-Dec-05,5,US,F,Sandrina Stephano,Sandrina,Stephano,09-Jul-79,15-30 years,Orion Club Gold members medium activity,Orion Club Gold members,28,2.20101E+11,N.d.gear Cap,Clothes & Shoes,Clothes,Tracker Clothes,4,$50.40,$5.85,,121041,9260114570,Orion USA,Sales,Sales,Sales Rep. II,Jaime Wetherington,F,"$26,120",01-Jan-74
1237890730,1,08-Dec-05,08-Dec-05,5,US,F,Sandrina Stephano,Sandrina,Stephano,09-Jul-79,15-30 years,Orion Club Gold members medium activity,Orion Club Gold members,28,2.20101E+11,Ottis Pes Men's Pants,Clothes & Shoes,Clothes,Tracker Clothes,2,$74.20,$16.55,,121041,9260114570,Orion USA,Sales,Sales,Sales Rep. II,Jaime Wetherington,F,"$26,120",01-Jan-74
1230754828,1,18-May-03,18-May-03,12,US,M,David Black,David,Black,12-Apr-69,31-45 years,Orion  Club members medium activity,Orion Club members,38,2.20101E+11,Outfit Women's Shirt,Clothes & Shoes,Clothes,Tracker Clothes,4,$268.00,$29.80,,121039,9260103713,Orion USA,Sales,Sales,Sales Rep. II,Donald Washington,M,"$27,460",01-May-80
1240461993,1,20-Oct-06,20-Oct-06,10,US,F,Karen Ballinger,Karen,Ballinger,18-Oct-84,15-30 years,Orion  Club members high activity,Orion Club members,23,2.20101E+11,Pine Sweat with Hood,Clothes & Shoes,Clothes,Tracker Clothes,1,$68.40,$31.20,,121036,9260129395,Orion USA,Sales,Sales,Sales Rep. I,Teresa Mesley,F,"$25,965",01-Oct-03
1231956902,1,22-Dec-03,22-Dec-03,5,US,F,Sandrina Stephano,Sandrina,Stephano,09-Jul-79,15-30 years,Orion Club Gold members medium activity,Orion Club Gold members,28,2.20101E+11,Pine Sweat with Hood,Clothes & Shoes,Clothes,Tracker Clothes,2,$136.80,$31.20,,121037,9260114570,Orion USA,Sales,Sales,Sales Rep. III,Muthukumar Miketa,M,"$28,310",01-Mar-02
1238805703,1,27-Mar-06,27-Mar-06,89,US,F,Wynella Lewis,Wynella,Lewis,28-Sep-34,61-75 years,Orion  Club members high activity,Orion Club members,73,2.20101E+11,Quali Jacket with Hood,Clothes & Shoes,Clothes,Tracker Clothes,1,$59.40,$27.05,,121039,9260116551,Orion USA,Sales,Sales,Sales Rep. II,Donald Washington,M,"$27,460",01-May-80
1231898348,1,12-Dec-03,12-Dec-03,183,AU,M,Duncan Robertshawe,Duncan,Robertshawe,25-Mar-44,61-75 years,Orion Club members low activity,Orion Club members,63,2.20101E+11,Quali Sweatpant,Clothes & Shoes,Clothes,Tracker Clothes,4,$240.80,$27.40,,120127,1600100760,Orion Australia,Sales,Sales,Sales Rep. II,Sharryn Clarkson,F,"$28,100",01-Nov-98
1231231220,1,13-Aug-03,13-Aug-03,20,US,M,Michael Dineley,Michael,Dineley,17-Apr-59,46-60 years,Orion  Club members medium activity,Orion Club members,48,2.20101E+11,Sherpa Pes Shiny Cotton,Clothes & Shoes,Clothes,Tracker Clothes,2,$145.20,$33.10,,121040,9260118934,Orion USA,Sales,Sales,Sales Rep. III,Brienne Darrohn,F,"$29,525",01-Nov-82
1242012259,1,18-Apr-07,18-Apr-07,10,US,F,Karen Ballinger,Karen,Ballinger,18-Oct-84,15-30 years,Orion  Club members high activity,Orion Club members,23,2.20101E+11,Socks Wmns'Fitness,Clothes & Shoes,Clothes,Tracker Clothes,2,$19.20,$4.85,,121040,9260129395,Orion USA,Sales,Sales,Sales Rep. III,Brienne Darrohn,F,"$29,525",01-Nov-82
1243817278,1,04-Nov-07,04-Nov-07,171,AU,M,Robert Bowerman,Robert,Bowerman,22-Feb-74,31-45 years,Orion  Club members high activity,Orion Club members,33,2.20101E+11,Stars Swim Suit,Clothes & Shoes,Clothes,Tracker Clothes,1,$19.00,$8.85,,120127,1600101555,Orion Australia,Sales,Sales,Sales Rep. II,Sharryn Clarkson,F,"$28,100",01-Nov-98
1239874523,1,08-Aug-06,08-Aug-06,12,US,M,David Black,David,Black,12-Apr-69,31-45 years,Orion  Club members medium activity,Orion Club members,38,2.20101E+11,Swimming Trunks Struc,Clothes & Shoes,Clothes,Tracker Clothes,2,$48.40,$11.10,,121042,9260103713,Orion USA,Sales,Sales,Sales Rep. III,Joseph Robbin-Coker,M,"$28,845",01-Nov-99
1242610991,1,23-Jun-07,23-Jun-07,12,US,M,David Black,David,Black,12-Apr-69,31-45 years,Orion  Club members medium activity,Orion Club members,38,2.20101E+11,Swimming Trunks Struc,Clothes & Shoes,Clothes,Tracker Clothes,2,$48.40,$11.10,,121037,9260103713,Orion USA,Sales,Sales,Sales Rep. III,Muthukumar Miketa,M,"$28,310",01-Mar-02
1240201886,1,18-Sep-06,18-Sep-06,10,US,F,Karen Ballinger,Karen,Ballinger,18-Oct-84,15-30 years,Orion  Club members high activity,Orion Club members,23,2.20101E+11,Tims Shorts,Clothes & Shoes,Clothes,Tracker Clothes,1,$32.30,$14.75,,121039,9260129395,Orion USA,Sales,Sales,Sales Rep. II,Donald Washington,M,"$27,460",01-May-80
1242493791,1,10-Jun-07,10-Jun-07,5,US,F,Sandrina Stephano,Sandrina,Stephano,09-Jul-79,15-30 years,Orion Club Gold members medium activity,Orion Club Gold members,28,2.202E+11,Atmosphere Imara Women's Running Shoes,Clothes & Shoes,Shoes,Eclipse Shoes,2,$126.80,$30.50,,121056,9260114570,Orion USA,Sales,Sales,Sales Rep. II,Stacey Lyszyk,F,"$28,325",01-May-03
1240549230,1,31-Oct-06,31-Oct-06,89,US,F,Wynella Lewis,Wynella,Lewis,28-Sep-34,61-75 years,Orion  Club members high activity,Orion Club members,73,2.202E+11,Atmosphere Shatter Mid Shoes,Clothes & Shoes,Shoes,Eclipse Shoes,1,$58.70,$28.25,,121061,9260116551,Orion USA,Sales,Sales,Sales Rep. III,Lauris Hassam,M,"$29,815",01-Jul-84
1238846184,1,01-Apr-06,01-Apr-06,88,US,M,Attila Gibbs,Attila,Gibbs,19-Feb-59,46-60 years,Orion  Club members medium activity,Orion Club members,48,2.202E+11,Big Guy Men's Air Deschutz Viii Shoes,Clothes & Shoes,Shoes,Eclipse Shoes,1,$62.60,$31.40,,121056,9260100179,Orion USA,Sales,Sales,Sales Rep. II,Stacey Lyszyk,F,"$28,325",01-May-03
1237695520,1,19-Nov-05,19-Nov-05,53,AU,F,Dericka Pockran,Dericka,Pockran,20-Jun-54,46-60 years,Orion  Club members high activity,Orion Club members,53,2.202E+11,Big Guy Men's International Triax Shoes,Clothes & Shoes,Shoes,Eclipse Shoes,3,$240.00,$39.45,,120190,1600103258,Orion Australia,Sales,Sales,Trainee,Ivor Czernezkyi,M,"$24,100",01-Nov-04
1243290080,1,06-Sep-07,06-Sep-07,31,US,F,Cynthia Martinez,Cynthia,Martinez,07-Aug-59,46-60 years,Orion Club Gold members medium activity,Orion Club Gold members,48,2.202E+11,Big Guy Men's Multicourt Ii Shoes,Clothes & Shoes,Shoes,Eclipse Shoes,1,$50.30,$25.25,,121057,9260128428,Orion USA,Sales,Sales,Sales Rep. I,Tachaun Voron,M,"$25,125",01-Dec-80
1230745294,1,16-May-03,16-May-03,71,US,F,Viola Folsom,Viola,Folsom,23-Sep-69,31-45 years,Orion Club Gold members medium activity,Orion Club Gold members,38,2.202E+11,Woman's Air Converge Triax X,Clothes & Shoes,Shoes,Eclipse Shoes,1,$134.50,$67.35,,121060,9260124130,Orion USA,Sales,Sales,Sales Rep. III,Elizabeth Spofford,F,"$28,800",01-Jan-74
1243680376,1,19-Oct-07,19-Oct-07,31,US,F,Cynthia Martinez,Cynthia,Martinez,07-Aug-59,46-60 years,Orion Club Gold members medium activity,Orion Club Gold members,48,2.202E+11,Woman's Air Imara,Clothes & Shoes,Shoes,Eclipse Shoes,1,$63.50,$29.95,,121061,9260128428,Orion USA,Sales,Sales,Sales Rep. III,Lauris Hassam,M,"$29,815",01-Jul-84
1243198099,1,27-Aug-07,27-Aug-07,10,US,F,Karen Ballinger,Karen,Ballinger,18-Oct-84,15-30 years,Orion  Club members high activity,Orion Club members,23,2.202E+11,Lulu Men's Street Shoes,Clothes & Shoes,Shoes,Shoes,3,$199.20,$30.25,,121061,9260129395,Orion USA,Sales,Sales,Sales Rep. III,Lauris Hassam,M,"$29,815",01-Jul-84
1231341359,1,02-Sep-03,02-Sep-03,71,US,F,Viola Folsom,Viola,Folsom,23-Sep-69,31-45 years,Orion Club Gold members medium activity,Orion Club Gold members,38,2.202E+11,Lulu Men's Street Shoes,Clothes & Shoes,Shoes,Shoes,2,$132.80,$30.25,,121057,9260124130,Orion USA,Sales,Sales,Sales Rep. I,Tachaun Voron,M,"$25,125",01-Dec-80
1243643970,1,16-Oct-07,16-Oct-07,171,AU,M,Robert Bowerman,Robert,Bowerman,22-Feb-74,31-45 years,Orion  Club members high activity,Orion Club members,33,2.202E+11,Soft Alta Plus Women's Indoor Shoes,Clothes & Shoes,Shoes,Shoes,1,$101.50,$46.25,,120138,1600101555,Orion Australia,Sales,Sales,Sales Rep. I,Shani Duckett,F,"$25,795",01-Jul-06
1233078086,1,10-Jun-04,10-Jun-04,49,US,F,Annmarie Leveille,Annmarie,Leveille,16-Jul-84,15-30 years,Orion Club Gold members high activity,Orion Club Gold members,23,2.202E+11,Twain Men's Exit Low 2000 Street Shoes,Clothes & Shoes,Shoes,Shoes,2,$200.20,$43.50,,121060,9260104510,Orion USA,Sales,Sales,Sales Rep. III,Elizabeth Spofford,F,"$28,800",01-Jan-74
1243198099,1,27-Aug-07,27-Aug-07,10,US,F,Karen Ballinger,Karen,Ballinger,18-Oct-84,15-30 years,Orion  Club members high activity,Orion Club members,23,2.202E+11,Hardcore Junior/Women's Street Shoes Large,Clothes & Shoes,Shoes,Tracker Shoes,3,$256.20,$39.80,,121061,9260129395,Orion USA,Sales,Sales,Sales Rep. III,Lauris Hassam,M,"$29,815",01-Jul-84
1231169108,1,02-Aug-03,02-Aug-03,31,US,F,Cynthia Martinez,Cynthia,Martinez,07-Aug-59,46-60 years,Orion Club Gold members medium activity,Orion Club Gold members,48,2.202E+11,Hardcore Men's Street Shoes Large,Clothes & Shoes,Shoes,Tracker Shoes,3,$220.20,$36.65,,121059,9260128428,Orion USA,Sales,Sales,Sales Rep. II,Jacqulin Carhide,F,"$27,425",01-Apr-81
1231858937,1,04-Dec-03,04-Dec-03,45,US,F,Dianne Patchin,Dianne,Patchin,06-May-79,15-30 years,Orion Club Gold members low activity,Orion Club Gold members,28,2.202E+11,Hilly Women's Crosstrainer Shoes,Clothes & Shoes,Shoes,Tracker Shoes,2,$128.60,$28.65,,121060,9260104847,Orion USA,Sales,Sales,Sales Rep. III,Elizabeth Spofford,F,"$28,800",01-Jan-74
1239994933,1,23-Aug-06,23-Aug-06,90,US,F,Kyndal Hooks,Kyndal,Hooks,01-Aug-64,31-45 years,Orion Club Gold members high activity,Orion Club Gold members,43,2.202E+11,Indoor Handbold Special Shoes,Clothes & Shoes,Shoes,Tracker Shoes,3,$213.00,$32.30,,121060,9260111614,Orion USA,Sales,Sales,Sales Rep. III,Elizabeth Spofford,F,"$28,800",01-Jan-74
1243568955,1,07-Oct-07,07-Oct-07,31,US,F,Cynthia Martinez,Cynthia,Martinez,07-Aug-59,46-60 years,Orion Club Gold members medium activity,Orion Club Gold members,48,2.202E+11,Mns.raptor Precision Sg Football,Clothes & Shoes,Shoes,Tracker Shoes,1,$172.50,$78.50,,121060,9260128428,Orion USA,Sales,Sales,Sales Rep. III,Elizabeth Spofford,F,"$28,800",01-Jan-74
1230404278,1,15-Mar-03,15-Mar-03,56,US,M,Roy Siferd,Roy,Siferd,01-Feb-34,61-75 years,Orion  Club members medium activity,Orion Club members,73,2.202E+11,Pytossage Bathing Sandal,Clothes & Shoes,Shoes,Tracker Shoes,2,$75.00,$17.05,,121059,9260111871,Orion USA,Sales,Sales,Sales Rep. II,Jacqulin Carhide,F,"$27,425",01-Apr-81
1231657078,1,29-Oct-03,02-Nov-03,63,US,M,James Klisurich,James,Klisurich,25-Dec-69,31-45 years,Orion Club Gold members medium activity,Orion Club Gold members,38,2.202E+11,South Peak Men's Running Shoes,Clothes & Shoes,Shoes,Tracker Shoes,1,$84.20,$38.35,,121061,9260125492,Orion USA,Sales,Sales,Sales Rep. III,Lauris Hassam,M,"$29,815",01-Jul-84
1234360543,1,20-Dec-04,20-Dec-04,17,US,M,Jimmie Evans,Jimmie,Evans,17-Aug-54,46-60 years,Orion  Club members medium activity,Orion Club members,53,2.301E+11,Big Guy Men's Packable Hiking Shorts,Outdoors,Outdoors,Anoraks & Parkas,2,$110.20,$25.40,,121071,9260123306,Orion USA,Sales,Sales,Sales Rep. III,John Hoppmann,M,"$28,625",01-Sep-77
1232007700,1,31-Dec-03,31-Dec-03,45,US,F,Dianne Patchin,Dianne,Patchin,06-May-79,15-30 years,Orion Club Gold members low activity,Orion Club Gold members,28,2.301E+11,Duwall Pants,Outdoors,Outdoors,Anoraks & Parkas,2,$249.60,$53.60,,121066,9260104847,Orion USA,Sales,Sales,Sales Rep. II,Ceresh Norman,F,"$27,250",01-Jan-74
1234373539,1,22-Dec-04,22-Dec-04,12,US,M,David Black,David,Black,12-Apr-69,31-45 years,Orion  Club members medium activity,Orion Club members,38,2.301E+11,Jacket with Removable Fleece,Outdoors,Outdoors,Anoraks & Parkas,2,$226.20,$58.90,,121069,9260103713,Orion USA,Sales,Sales,Sales Rep. II,Jason Lapsley,M,"$26,195",01-Oct-90
1240613362,1,08-Nov-06,08-Nov-06,20,US,M,Michael Dineley,Michael,Dineley,17-Apr-59,46-60 years,Orion  Club members medium activity,Orion Club members,48,2.301E+11,Men's Jacket Rem,Outdoors,Outdoors,Anoraks & Parkas,1,$175.30,$74.95,,121069,9260118934,Orion USA,Sales,Sales,Sales Rep. II,Jason Lapsley,M,"$26,195",01-Oct-90
1234348668,1,18-Dec-04,18-Dec-04,4,US,M,James Kvarniq,James,Kvarniq,27-Jun-74,31-45 years,Orion Club members low activity,Orion Club members,33,2.301E+11,Monster Men's Pants with Zipper,Outdoors,Outdoors,Anoraks & Parkas,2,$92.60,$20.90,,121069,9260106519,Orion USA,Sales,Sales,Sales Rep. II,Jason Lapsley,M,"$26,195",01-Oct-90
1240060066,1,31-Aug-06,31-Aug-06,60,US,F,Tedi Lanzarone,Tedi,Lanzarone,23-May-69,31-45 years,Orion  Club members medium activity,Orion Club members,38,2.301E+11,Topper Pants,Outdoors,Outdoors,Anoraks & Parkas,1,$141.70,$61.00,,121066,9260101262,Orion USA,Sales,Sales,Sales Rep. II,Ceresh Norman,F,"$27,250",01-Jan-74
1240379679,1,10-Oct-06,10-Oct-06,63,US,M,James Klisurich,James,Klisurich,25-Dec-69,31-45 years,Orion Club Gold members medium activity,Orion Club Gold members,38,2.301E+11,Black/Black,Outdoors,Outdoors,Backpacks,1,$99.90,$50.05,,120733,9260125492,Purchasing,Purchasing,Outdoors,Purchasing Agent I,Michael Bezinque,M,"$31,760",01-Nov-90
1232007700,1,31-Dec-03,31-Dec-03,45,US,F,Dianne Patchin,Dianne,Patchin,06-May-79,15-30 years,Orion Club Gold members low activity,Orion Club Gold members,28,2.301E+11,Commanche Women's 6000 Q Backpack. Bark,Outdoors,Outdoors,Backpacks,2,$398.20,$95.65,,121066,9260104847,Orion USA,Sales,Sales,Sales Rep. II,Ceresh Norman,F,"$27,250",01-Jan-74
1232240447,1,05-Feb-04,05-Feb-04,195,AU,M,Cosi Rimmington,Cosi,Rimmington,11-Nov-44,61-75 years,Orion Club members low activity,Orion Club members,63,2.301E+11,Deer Backpack,Outdoors,Outdoors,Backpacks,2,$77.60,$16.65,,120150,1600101663,Orion Australia,Sales,Sales,Sales Rep. III,John Filo,M,"$29,965",01-Aug-82
1238168538,1,06-Jan-06,06-Jan-06,63,US,M,James Klisurich,James,Klisurich,25-Dec-69,31-45 years,Orion Club Gold members medium activity,Orion Club Gold members,38,2.301E+11,Hammock Sports Bag,Outdoors,Outdoors,Backpacks,1,$46.90,$20.20,,121064,9260125492,Orion USA,Sales,Sales,Sales Rep. I,Asishana Polky,M,"$25,110",01-Sep-91
1238646479,1,07-Mar-06,07-Mar-06,12,US,M,David Black,David,Black,12-Apr-69,31-45 years,Orion  Club members medium activity,Orion Club members,38,2.301E+11,Medium Black/Bark Backpack,Outdoors,Outdoors,Backpacks,1,$56.70,$27.25,,121069,9260103713,Orion USA,Sales,Sales,Sales Rep. II,Jason Lapsley,M,"$26,195",01-Oct-90
1232790793,1,29-Apr-04,29-Apr-04,195,AU,M,Cosi Rimmington,Cosi,Rimmington,11-Nov-44,61-75 years,Orion Club members low activity,Orion Club members,63,2.301E+11,Sioux Men's Backpack 26 Litre.,Outdoors,Outdoors,Backpacks,1,$50.10,$24.50,,120143,1600101663,Orion Australia,Sales,Sales,Sales Rep. II,Phu Sloey,M,"$26,790",01-Oct-82
